id,category,subtype,buy_or_rent,geography,latitude,longitude,sq_meters,floor_number,rooms,bathrooms,ad_type,agent_id,first_seen,last_seen,is_active
18858930,house,1,sale,Agios Nikolaos Kaisarianis (Kaisariani),37.967342,23.754583,73,3,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18858974,house,1,sale,Toufa (Chalandri),38.028919,23.821905,89,8,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18859109,house,2,sale,Nea Elvetia (Vironas),37.961121,23.763371,27,6,1,1,vip,11129,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18863444,house,1,sale,Κέντρο (Μαρούσι),38.061398,23.806858,115,10,3,2,vip,3155,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18863445,house,1,sale,Κέντρο (Μαρούσι),38.061035,23.806858,60,6,1,1,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18863446,house,1,sale,Κέντρο (Μαρούσι),38.061398,23.80687,50,9,1,1,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18863447,house,1,sale,Κέντρο (Μαρούσι),38.061069,23.80689,116,7,3,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18863448,house,1,sale,Κέντρο (Μαρούσι),38.061016,23.80689,120,3,3,2,vip,3155,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18864102,house,1,sale,Αμφιθέα (Παλαιό Φάληρο),37.936687,23.703827,102,6,3,1,vip,24018,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18865711,house,1,sale,Ano Kipseli (Athens - Center),38.003597,23.738813,73,7,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18866006,house,1,sale,Center (Zografou),37.976318,23.775902,98,9,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18867024,house,1,sale,Kipriadou - Ano Patisia (Athens - Center),38.016518,23.736841,71,7,2,1,vip,8606,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18867143,house,3,sale,Άγιος Πέτρος (Παλαιό Φάληρο),37.928593,23.712145,102,3,2,1,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18867344,house,3,sale,Agia Sofia - Maniatika (Tabouria - Agia Sofia),37.960732,23.640244,84,7,2,2,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18868139,house,1,sale,Σαρωνίδα (Υπόλοιπο Αττικής),37.751522,23.90889,130,3,2,1,vip,4117,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18868403,house,4,sale,Dafni (Athens - South),37.954437,23.740805,150,3,3,1,vip,2900,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18870061,house,1,sale,Ano Glyfada (Glyfada),37.878166,23.763277,106,8,3,1,vip,10796,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18870675,house,1,sale,Center (Vrilissia),38.033768,23.826653,95,6,2,2,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18870676,house,1,sale,Κέντρο (Βριλήσσια),38.035435,23.828766,102,7,2,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18870677,house,1,sale,Center (Vrilissia),38.035423,23.828756,102,8,2,2,vip,3155,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18870678,house,1,sale,Κέντρο (Βριλήσσια),38.035458,23.828712,147,9,3,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18872941,house,1,sale,Κυψέλη (Αθήνα - Κέντρο),38.002403,23.744291,129,6,2,1,vip,22165,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18873264,house,1,sale,Psirri (Athens - Center),37.979149,23.725679,121,11,2,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18873340,house,1,sale,Φλοίσβος (Παλαιό Φάληρο),37.923271,23.695866,139,11,2,1,vip,18734,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18873443,house,1,sale,Κέντρο (Μαρούσι),38.062561,23.804813,90,6,2,1,vip,13787,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18873506,house,1,sale,Ταμπούρια (Ταμπούρια – Αγία Σοφία),37.95512,23.636055,72,4,1,1,vip,18734,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18873537,house,1,sale,Kefalari (Kifisia),38.07457,23.826031,207,6,3,3,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18874141,house,1,sale,Ethnikis Antistaseos (Agios Dimitrios),37.931122,23.733797,81,8,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18874654,house,1,sale,Plateia Amerikis (Athens - Center),38.002888,23.728582,66,8,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18875170,house,1,sale,Μιχελή (Ίλιον),38.04681,23.697062,75,6,2,1,vip,24803,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18875290,house,1,sale,Pedion Areos (Athens - Center),37.992088,23.732368,85,7,1,1,vip,10234,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18876608,house,3,sale,Κέντρο (Νέα Σμύρνη),37.94194,23.711693,91,12,3,2,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18876611,house,1,sale,Ano Cholargos (Cholargos),37.991344,23.804562,186,3,3,3,vip,3155,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18876612,house,1,sale,Άνω Χολαργός (Χολαργός),37.991032,23.803961,183,6,3,3,vip,3155,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18878194,house,1,sale,Κέντρο (Ζωγράφου),37.978382,23.769247,55,10,1,1,vip,24290,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18879534,house,1,sale,Anavrita (Marousi),38.05415,23.813984,72,7,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18879741,house,3,sale,Center (Gerakas),38.018951,23.855059,280,3,4,2,vip,23580,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18880138,house,1,sale,Λυκαβηττός (Κολωνάκι - Λυκαβηττός),37.982704,23.751781,111,8,2,2,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18880832,house,1,sale,Πλατεία Αττικής (Αθήνα - Κέντρο),37.990063,23.724783,78,0,0,0,vip,18431,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18881545,house,3,sale,Βαρνάβα (Αθήνα - Κέντρο),37.966049,23.74597,131,13,2,2,vip,18870,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18881703,house,1,sale,Nea Kifisia (Kifisia),38.090782,23.803585,154,7,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18881706,house,1,sale,Nea Kifisia (Kifisia),38.090782,23.803585,154,6,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18881708,house,1,sale,Nea Kifisia (Kifisia),38.090782,23.803585,152,3,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18881714,house,1,sale,Nea Kifisia (Kifisia),38.096958,23.806612,180,7,3,2,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18881716,house,3,sale,Nea Kifisia (Kifisia),38.096992,23.806612,260,3,3,3,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18882137,house,1,sale,Paradeisos (Marousi),38.034855,23.817064,142,10,3,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18882672,house,1,sale,Λυκαβηττός (Κολωνάκι - Λυκαβηττός),37.987202,23.746031,50,6,1,1,vip,17258,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18882861,house,1,sale,Anavrita (Marousi),38.054131,23.813745,110,7,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18882883,house,1,sale,Anavrita (Marousi),38.054131,23.813745,110,9,3,1,vip,7565,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18883297,house,1,sale,Ano Petralona (Athens - Center),37.971958,23.713188,71,8,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18883774,house,1,sale,Edem (Palaio Faliro),37.919613,23.700443,193,9,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18884080,house,1,sale,Παράδεισος (Μαρούσι),38.03318,23.79907,95,8,2,1,vip,24075,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18884169,house,1,sale,Άνω Ιλίσια (Ζωγράφου),37.975334,23.762089,85,9,2,2,vip,25239,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18885836,house,1,sale,Kallithea (Athens - South),37.954994,23.703604,73,7,2,1,vip,24732,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18886022,house,3,sale,Χολαργός (Αθήνα - Βόρεια Προάστια),37.998512,23.794573,174,3,4,1,vip,17102,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18886106,house,3,sale,Ekteloniston - Eforiakon (Alimos),37.920971,23.735506,218,3,3,2,vip,14067,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18886742,house,1,sale,Φιλοπάππου (Αθήνα - Κέντρο),37.964218,23.7211,46,2,1,1,vip,25179,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18886981,house,1,sale,Center (Vrilissia),38.033813,23.838736,125,7,3,1,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18886983,house,1,sale,Center (Vrilissia),38.035255,23.839481,127,8,3,1,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18887225,house,1,sale,Floisvos (Palaio Faliro),37.924744,23.691975,109,10,2,1,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18887297,house,4,sale,Πανόραμα (Βούλα),37.858143,23.784075,428,3,6,5,vip,270,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18890970,house,1,sale,Vironas (Athens - South),37.963047,23.749126,75,9,2,1,vip,15785,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18891066,house,1,sale,Kato Patisia (Athens - Center),38.015808,23.729,113,9,3,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18891224,house,1,sale,Aixoni (Glyfada),37.857292,23.766399,102,8,3,2,vip,22592,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18891250,house,1,sale,Aixoni (Glyfada),37.857269,23.76639,72,8,1,1,vip,22592,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18891281,house,1,sale,Varnava (Athens - Center),37.967388,23.745853,50,3,1,1,vip,1799,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18891470,house,1,sale,Center (Nea Smyrni),37.944897,23.715424,49,6,1,1,vip,1799,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18891892,house,4,sale,Άγιος Δημήτριος (Κορωπί),37.808258,23.849646,475,3,6,4,vip,11617,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18896925,house,3,sale,Ρενώ (Νέα Φιλαδέλφεια),38.050671,23.745489,92,8,2,2,vip,21549,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18896950,house,4,sale,Νέο Ηράκλειο (Ηράκλειο),38.051632,23.760832,153,4,3,1,vip,21549,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18897077,house,4,sale,Piraeus - Center (Center - Port),37.951759,23.651867,280,6,3,1,vip,10559,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18897106,house,1,sale,Kokkinia (Marousi),38.047997,23.819773,90,10,2,1,vip,10559,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18897138,house,1,sale,Hilton (Athens - Center),37.976612,23.756172,77,8,2,1,vip,10559,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18897145,house,1,sale,Thiseio (Athens - Center),37.975307,23.715691,78,8,2,1,vip,10559,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18897149,house,1,sale,Centre (Kallithea),37.953972,23.708717,42,6,1,1,vip,10559,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18897257,house,1,sale,Πανεπιστημιούπολη (Ζωγράφου),37.97015,23.7682,73,6,2,1,vip,25191,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18897903,house,1,sale,Γκολφ (Γλυφάδα),37.880409,23.747038,114,6,3,2,vip,16201,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18899658,house,1,sale,Ano Glyfada (Glyfada),37.890697,23.765671,91,10,3,1,vip,6895,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18899700,house,1,sale,Τερψιθέα (Γλυφάδα),37.89114,23.765789,50,7,1,1,vip,6895,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18899842,house,1,sale,Center (Athens - Center),37.954742,23.7257,44,8,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18900208,house,1,sale,Prasinos Lofos (Iraklio),38.050163,23.767488,97,10,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18900328,house,3,sale,Προφήτης Ηλίας (Κηφισιά),38.069839,23.807556,320,3,4,3,vip,6532,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18900548,house,1,sale,Ano Kipseli (Athens - Center),38.0056,23.73811,44,9,1,1,vip,14721,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18902050,house,1,sale,Αμφιθέα (Παλαιό Φάληρο),37.936295,23.698112,224,8,3,1,vip,13093,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18902277,house,1,sale,Nea Filothei (Marousi),38.027252,23.7878,165,8,4,2,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18902796,house,1,sale,Asirmatos (Agios Dimitrios),37.932045,23.723255,75,10,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18902827,house,1,sale,Κέντρο (Βριλήσσια),38.03093,23.835653,102,8,2,2,vip,22165,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18903190,house,1,sale,Center (Zografou),37.974472,23.774803,52,6,1,1,vip,20488,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18905716,house,1,sale,Agia Eleousa (Kallithea),37.956547,23.698856,47,9,1,1,vip,1799,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18905736,house,1,sale,Kopsachila (Palaio Faliro),37.926285,23.715044,55,3,1,1,vip,1799,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18907956,house,1,sale,Koukaki - Pediki Chara (Koukaki - Makrygianni),37.962166,23.720867,115,9,1,1,vip,23580,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18908384,house,1,sale,Πλατεία Κολιάτσου (Αθήνα - Κέντρο),38.009048,23.733431,59,6,1,1,vip,21711,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18908390,house,1,sale,Κάτω Πατήσια (Αθήνα - Κέντρο),38.010891,23.733763,62,6,1,1,vip,21711,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18908395,house,1,sale,Όσιος Λουκάς (Αθήνα - Κέντρο),38.01009,23.73521,59,7,1,1,vip,21711,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18908397,house,1,sale,Άνω Κυψέλη (Αθήνα - Κέντρο),38.007458,23.740425,62,7,1,1,vip,21711,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18908891,house,1,sale,Sepolia (Athens - Center),38.002499,23.71456,70,6,2,1,vip,13827,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18908918,house,1,sale,Mortero (Nea Erithraia),38.098331,23.823393,100,4,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18910057,house,3,sale,Sourmena (Elliniko),37.895332,23.754053,135,10,3,2,vip,6895,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18910123,house,4,sale,Nea Palatia (Oropos),38.318218,23.791422,379,3,4,4,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18910448,house,1,sale,Center (Nea Smyrni),37.943672,23.713463,140,10,3,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18911635,house,3,sale,Amalia Flemingk (Melissia),38.053936,23.83707,115,6,2,0,vip,6532,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18912014,house,1,sale,Ano Kipseli (Athens - Center),38.00407,23.736629,92,6,2,1,vip,7620,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18912318,house,1,sale,Άνω Νέα Σμύρνη (Νέα Σμύρνη),37.94418,23.726168,119,7,4,1,vip,25061,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18912387,house,1,sale,Πειραϊκή (Πειραϊκή - Χατζηκυριάκειο),37.928627,23.629576,95,7,2,1,vip,695,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18913474,house,3,sale,Άνω Γλυφάδα (Γλυφάδα),37.879395,23.758652,85,3,2,2,vip,17916,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18913605,house,6,sale,Gkyzi - Arios Pagos (Athens - Center),37.990803,23.744148,230,3,2,2,vip,20351,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18913803,house,1,sale,Κάτω Παπάγου (Παπάγου),37.992161,23.792233,130,7,3,1,vip,20435,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18914551,house,4,sale,Kapandriti (Kapandriti),38.216209,23.875658,330,3,4,3,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18914563,house,1,sale,Erithros (Athens - Center),37.989395,23.767548,192,7,3,2,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18915574,house,1,sale,Kato Elliniko (Elliniko),37.881905,23.731007,102,6,2,1,vip,4594,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18915803,house,1,sale,Kato Ilisia (Kaisarianis) (Kaisariani),37.973946,23.753799,84,3,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18916453,house,4,sale,Porto Rafti (Markopoulo),37.884556,24.006582,128,3,4,2,vip,23580,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18916817,house,1,sale,Πάτημα Βριλησσίων (Βριλήσσια),38.047436,23.846563,142,3,2,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18917171,house,1,sale,Plateia Mavili (Athens - Center),37.984509,23.757584,100,6,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18917198,house,3,sale,Ano Mpalana (Pallini),38.004066,23.868652,96,3,3,2,vip,20325,2026-01-27 06:30:25,2026-01-27 06:30:25,1
18917289,house,3,sale,Kalymniotika (Voula),37.838917,23.776638,110,8,3,3,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18917402,house,1,sale,Agios Thomas (Athens - Center),37.982349,23.763374,64,8,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18917778,house,1,sale,Φανερωμένη (Χολαργός),38.007778,23.80368,81,8,1,1,vip,7240,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18918498,house,1,sale,Sourmena (Elliniko),37.891552,23.758684,101,6,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18918502,house,1,sale,Νέα Ζωή (Αγία Παρασκευή),38.008751,23.814676,170,6,3,2,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18919687,house,3,sale,Porto Rafti (Markopoulo),37.885136,24.013046,106,7,3,2,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18921167,house,1,sale,Center (Chalandri),38.020897,23.80991,84,7,2,1,vip,4069,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18922745,house,1,sale,Center (Voula),37.843204,23.760166,82,8,2,1,vip,9199,2026-01-27 06:30:23,2026-01-27 06:30:23,1
18952169,house,3,sale,Άγιος Σύλλας (Νέα Πεντέλη),38.065132,23.855642,285,3,3,3,vip,3155,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18960918,house,1,sale,Άλσος Παγκρατίου (Αθήνα - Κέντρο),37.972103,23.744259,71,8,2,1,vip,8606,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18964507,house,1,sale,Κυπριάδου - Άνω Πατήσια (Αθήνα - Κέντρο),38.017475,23.741299,82,10,2,1,vip,8606,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18965531,house,1,sale,Agios Artemios (Athens - Center),37.959137,23.738132,73,7,2,1,vip,18057,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18965718,house,1,sale,Κέντρο (Άγιος Ιωάννης Ρέντης),37.962929,23.6738,84,8,2,0,vip,21141,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18966056,house,1,sale,Φωκίωνος Νέγρη (Αθήνα - Κέντρο),38.000702,23.733902,63,6,1,1,vip,16476,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18967273,house,1,sale,Ntamarakia (Aigaleo),37.985775,23.671011,94,9,3,2,vip,18057,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18967277,house,1,sale,Ano Ilioupoli (Ilioupoli),37.928352,23.761444,73,7,2,1,vip,18057,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18967281,house,1,sale,Agios Fanourios (Drapetsona),37.950977,23.630753,73,7,2,1,vip,18057,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18967301,house,1,sale,Κέντρο (Αργυρούπολη),37.909195,23.753078,118,7,3,2,vip,18057,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18967673,house,3,sale,Ηλιούπολη (Αθήνα - Νότια Προάστια),37.919395,23.748915,124,10,2,2,vip,25061,2026-01-28 01:26:19,2026-01-28 01:26:19,1
18970647,house,1,sale,Center (Vrilissia),38.033348,23.83469,138,6,3,2,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18970767,house,1,sale,Άνω Γλυφάδα (Γλυφάδα),37.885895,23.755915,173,9,3,3,vip,18057,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18971345,house,3,sale,Πηγαδάκια (Βούλα),37.830032,23.776184,310,3,4,3,vip,5349,2026-01-28 01:26:21,2026-01-28 01:26:21,1
18971414,house,3,sale,Ano Glyfada (Glyfada),37.878403,23.759352,85,3,2,2,vip,22592,2026-01-27 06:30:18,2026-01-27 06:30:18,1
18971444,house,3,sale,Agios Nikolaos (Ano Liosia),38.078495,23.696737,165,6,3,2,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18971468,house,1,sale,Goudi (Zografou),37.98151,23.76506,65,7,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18971514,house,1,sale,Palatiani (Ilion),38.029121,23.69219,78,7,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18971543,house,1,sale,Lamprini (Galatsi),38.023441,23.750971,60,7,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18971574,house,1,sale,Center (Argyroupoli),37.908836,23.753576,100,6,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18971675,house,3,sale,Dikigorika (Voula),37.842419,23.773148,180,3,4,4,vip,4474,2026-01-27 06:30:20,2026-01-27 06:30:20,1
18971789,house,1,sale,Όριο Βριλησσίων (Μελίσσια),38.0462,23.835329,140,9,3,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18971844,house,1,sale,Elinoroson (Athens - Center),37.995785,23.775902,66,7,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18971977,house,1,sale,Μαρούσι (Αθήνα - Βόρεια Προάστια),38.057762,23.801561,92,7,2,1,vip,13093,2026-01-28 01:26:23,2026-01-28 01:26:23,1
18972028,house,3,sale,Ano Glyfada (Glyfada),37.880112,23.75881,130,9,3,2,vip,17916,2026-01-27 06:30:22,2026-01-27 06:30:22,1
18972058,house,1,sale,Άνω Νέα Σμύρνη (Νέα Σμύρνη),37.94294,23.724199,107,9,2,1,vip,23829,2026-01-28 01:26:25,2026-01-28 01:26:25,1
18972212,house,1,sale,Chatzikyriakeio (Piraiki - Chatzikyriakio),37.933117,23.637135,61,6,2,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18972353,house,1,sale,Centre (Kallithea),37.958431,23.697454,54,6,1,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18972522,house,3,sale,Profitis Ilias (Kifisia),38.068153,23.80555,146,6,3,2,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18972701,house,1,sale,Zoodochos Pigi (Vironas),37.95562,23.766815,103,7,3,1,vip,5011,2026-01-27 01:18:02,2026-01-27 01:18:02,1
18972705,house,1,sale,Άνω Χολαργός (Χολαργός),37.99987,23.802425,162,8,3,1,vip,5275,2026-01-28 01:26:18,2026-01-28 01:26:18,1
18972930,house,1,sale,Άνω Ιλίσια (Ζωγράφου),37.972839,23.773661,80,9,2,1,vip,18870,2026-01-28 01:26:19,2026-01-28 01:26:19,1
